genes,mod_types,rmgm_id,reference_pubmed1
PBANKA_1234000,disrupted,1,28708996
PBANKA_1234200,disrupted,1,28708996
PBANKA_1234300,disrupted,1,28708996
PBANKA_1234600,disrupted,1,28708996
PBANKA_1234900,disrupted,1,28708996
PBANKA_1235100,disrupted,1,28708996
PBANKA_1235500,disrupted,1,28708996
PBANKA_1235600,disrupted,1,28708996
PBANKA_1235900,disrupted,1,28708996
PBANKA_1236400,disrupted,1,28708996
PBANKA_1236900,disrupted,1,28708996
PBANKA_1237200,disrupted,1,28708996
PBANKA_1237300,disrupted,1,28708996
PBANKA_1237400,disrupted,1,28708996
PBANKA_1237500,disrupted,1,28708996
PBANKA_1237800,disrupted,1,28708996
PBANKA_1238000,disrupted,1,28708996
PBANKA_1238200,disrupted,1,28708996
PBANKA_1238300,disrupted,1,28708996
PBANKA_1238800,disrupted,1,28708996
PBANKA_1239500,disrupted,1,28708996
PBANKA_1239600,disrupted,1,28708996
PBANKA_1239700,disrupted,1,28708996
PBANKA_1239800,disrupted,1,28708996
PBANKA_1240000,disrupted,1,28708996
PBANKA_1240200,disrupted,1,28708996
PBANKA_1240600,disrupted,1,28708996
PBANKA_1240800,disrupted,1,28708996
PBANKA_1241000,disrupted,1,28708996
PBANKA_1241200,disrupted,1,28708996
PBANKA_1241800,disrupted,1,28708996
PBANKA_1241900,disrupted,1,28708996
PBANKA_1242000,disrupted,1,28708996
PBANKA_1242100,disrupted,1,28708996
PBANKA_1242200,disrupted,1,28708996
PBANKA_1242400,disrupted,1,28708996
PBANKA_1242500,disrupted,1,28708996
PBANKA_1242700,disrupted,1,28708996
PBANKA_1243000,disrupted,1,28708996
PBANKA_1243400,disrupted,1,28708996
PBANKA_1243600,disrupted,1,28708996
PBANKA_1243700,disrupted,1,28708996
PBANKA_1243800,disrupted,1,28708996
PBANKA_1243900,disrupted,1,28708996
PBANKA_1244000,disrupted,1,28708996
PBANKA_1244300,disrupted,1,28708996
PBANKA_1244400,disrupted,1,28708996
PBANKA_1244500,disrupted,1,28708996
PBANKA_1244600,disrupted,1,28708996
PBANKA_1244800,disrupted,1,28708996
PBANKA_1244900,disrupted,1,28708996
PBANKA_1245300,disrupted,1,Not published (yet)
PBANKA_1245700,disrupted,1,28708996
PBANKA_1245800,disrupted,1,28708996
PBANKA_1246600,disrupted,1,28708996
PBANKA_1246700,disrupted,1,28708996
PBANKA_1300500,disrupted,1,28708996
PBANKA_1300800,disrupted,1,28708996
PBANKA_1300900,disrupted,1,28708996
PBANKA_1301100,disrupted,1,28708996
PBANKA_1301400,disrupted,1,28708996
PBANKA_1301500,disrupted,1,28708996
PBANKA_1301800,disrupted,1,28708996
PBANKA_1301900,disrupted,1,28708996
PBANKA_1302000,disrupted,1,28708996
PBANKA_1302300,disrupted,1,28708996
PBANKA_1302400,disrupted,1,28708996
PBANKA_1302600,disrupted,1,28708996
PBANKA_1302800,disrupted,1,28708996
PBANKA_1303000,disrupted,1,28708996
PBANKA_1303100,disrupted,1,28708996
PBANKA_1303400,disrupted,1,28708996
PBANKA_1303600,disrupted,1,28708996
PBANKA_1303700,disrupted,1,28708996
PBANKA_1303800,disrupted,1,28708996
PBANKA_1303900,disrupted,1,28708996
PBANKA_1304000,disrupted,1,28708996
PBANKA_1304100,disrupted,1,28708996
PBANKA_1304200,disrupted,1,28708996
PBANKA_1304300,disrupted,1,28708996
PBANKA_1304400,disrupted,1,28708996
PBANKA_1304500,disrupted,1,28708996
PBANKA_1304600,disrupted,1,28708996
PBANKA_1304700,disrupted,1,28708996
PBANKA_1304800,disrupted,1,28708996
PBANKA_1304900,disrupted,1,28708996
PBANKA_1305100,disrupted,1,28708996
PBANKA_1305200,disrupted,1,28708996
PBANKA_1305300,disrupted,1,28708996
PBANKA_1305600,disrupted,1,28708996
PBANKA_1306000,disrupted,1,28708996
PBANKA_1306100,disrupted,1,28708996
PBANKA_1306200,disrupted,1,28708996
PBANKA_1306700,disrupted,1,28708996
PBANKA_1306800,disrupted,1,28708996
PBANKA_1306900,disrupted,1,28708996
PBANKA_1307100,disrupted,1,28708996
PBANKA_1307200,disrupted,1,28708996
PBANKA_1307400,disrupted,1,28708996
PBANKA_1307600,disrupted,1,28708996
PBANKA_1307800,disrupted,1,28708996
PBANKA_1308600,disrupted,1,28708996
PBANKA_1308900,disrupted,1,28708996
PBANKA_1309000,disrupted,1,28708996
PBANKA_1309100,disrupted,1,28708996
PBANKA_1309200,disrupted,1,28708996
PBANKA_1309400,disrupted,1,28708996
PBANKA_1309700,disrupted,1,28708996
PBANKA_1309800,disrupted,1,28708996
PBANKA_1309900,disrupted,1,28708996
PBANKA_1310400,disrupted,1,28708996
PBANKA_1310500,disrupted,1,28708996
PBANKA_1310600,disrupted,1,28708996
PBANKA_1310700,disrupted,1,28708996
PBANKA_1310800,disrupted,1,28708996
PBANKA_1311000,disrupted,1,28708996
PBANKA_1311100,disrupted,1,28708996
PBANKA_1311400,disrupted,1,28708996
PBANKA_1311500,disrupted,1,28708996
PBANKA_1311700,disrupted,1,28708996
PBANKA_1312000,disrupted,1,28708996
PBANKA_1312300,disrupted,1,28708996
PBANKA_1312500,disrupted,1,28708996
PBANKA_1312600,disrupted,1,28708996
PBANKA_1312700,disrupted,1,28708996
PBANKA_1312800,disrupted,1,28708996
PBANKA_1313100,disrupted,1,28708996
PBANKA_1313600,disrupted,1,Not published (yet)
PBANKA_1314000,disrupted,1,28708996
PBANKA_1314200,disrupted,1,28708996
PBANKA_1314400,disrupted,1,28708996
PBANKA_1314500,disrupted,1,28708996
PBANKA_1314600,disrupted,1,28708996
PBANKA_1314800,disrupted,1,28708996
PBANKA_1314900,disrupted,1,28708996
PBANKA_1315100,disrupted,1,28708996
PBANKA_1315200,disrupted,1,28708996
PBANKA_1315300,disrupted,1,28708996
PBANKA_1315400,disrupted,1,28708996
PBANKA_1316000,disrupted,1,28708996
PBANKA_1316100,disrupted,1,28708996
PBANKA_1316200,disrupted,1,28708996
PBANKA_1316300,disrupted,1,28708996
PBANKA_1316700,disrupted,1,28708996
PBANKA_1316900,disrupted,1,28708996
PBANKA_1317200,disrupted,1,28708996
PBANKA_1317500,disrupted,1,28708996
PBANKA_1318000,disrupted,1,28708996
PBANKA_1318100,disrupted,1,28708996
PBANKA_1318200,disrupted,1,28708996
PBANKA_1318300,disrupted,1,28708996
PBANKA_1318400,disrupted,1,28708996
PBANKA_1318700,disrupted,1,28708996
PBANKA_1319000,disrupted,1,28708996
PBANKA_1319100,disrupted,1,28708996
PBANKA_1319200,disrupted,1,28708996
PBANKA_1319300,disrupted,1,28708996
PBANKA_1319400,disrupted,1,28708996
PBANKA_1319600,disrupted,1,28708996
PBANKA_1319700,disrupted,1,28708996
PBANKA_1319800,disrupted,1,28708996
PBANKA_1320100,disrupted,1,28708996
PBANKA_1320400,disrupted,1,28708996
PBANKA_1320500,disrupted,1,28708996
PBANKA_1320700,disrupted,1,28708996
PBANKA_1320900,disrupted,1,28708996
PBANKA_1321000,disrupted,1,28708996
PBANKA_1321300,disrupted,1,28708996
PBANKA_1321700,disrupted,1,28708996
PBANKA_1322000,disrupted,1,28708996
PBANKA_1322200,disrupted,1,28708996
PBANKA_1322400,disrupted,1,28708996
PBANKA_1322700,disrupted,1,28708996
PBANKA_1322800,disrupted,1,28708996
PBANKA_1323200,disrupted,1,28708996
PBANKA_1323300,disrupted,1,28708996
PBANKA_1323600,disrupted,1,28708996
PBANKA_1323800,disrupted,1,28708996
PBANKA_1324000,disrupted,1,28708996
PBANKA_1324200,disrupted,1,28708996
PBANKA_1324700,disrupted,1,28708996
PBANKA_1325300,disrupted,1,28708996
PBANKA_1325600,disrupted,1,28708996
PBANKA_1326100,disrupted,1,28708996
PBANKA_1326300,disrupted,1,28708996
PBANKA_1326400,disrupted,1,28708996
PBANKA_1326500,disrupted,1,28708996
PBANKA_1326800,disrupted,1,28708996
PBANKA_1327000,disrupted,1,28708996
PBANKA_1327400,disrupted,1,28708996
PBANKA_1327500,disrupted,1,28708996
PBANKA_1327600,disrupted,1,28708996
PBANKA_1327900,disrupted,1,28708996
PBANKA_1328000,disrupted,1,28708996
PBANKA_1328100,disrupted,1,28708996
PBANKA_1328400,disrupted,1,28708996
PBANKA_1328600,disrupted,1,28708996
PBANKA_1328700,disrupted,1,28708996
PBANKA_1328800,disrupted,1,28708996
PBANKA_1328900,disrupted,1,28708996
PBANKA_1329000,disrupted,1,28708996
PBANKA_1329100,disrupted,1,28708996
PBANKA_1329400,disrupted,1,28708996
PBANKA_1329500,disrupted,1,28708996
PBANKA_1329700,disrupted,1,28708996
PBANKA_1329800,disrupted,1,28708996
PBANKA_1330300,disrupted,1,28708996
PBANKA_1330400,disrupted,1,28708996
PBANKA_1330600,disrupted,1,28708996
PBANKA_1330900,disrupted,1,28708996
PBANKA_1331400,disrupted,1,28708996
PBANKA_1331800,disrupted,1,28708996
PBANKA_1332000,disrupted,1,28708996
PBANKA_1332200,disrupted,1,28708996
PBANKA_1332600,disrupted,1,28708996
PBANKA_1332700,disrupted,1,28708996
PBANKA_1332800,disrupted,1,28708996
PBANKA_1332900,disrupted,1,28708996
PBANKA_1333800,disrupted,1,28708996
PBANKA_1334000,disrupted,1,28708996
PBANKA_1334100,disrupted,1,28708996
PBANKA_1334300,disrupted,1,28708996
PBANKA_1334600,disrupted,1,28708996
PBANKA_1334900,disrupted,1,28708996
PBANKA_1335000,disrupted,1,28708996
PBANKA_1335300,disrupted,1,28708996
PBANKA_1335600,disrupted,1,28708996
PBANKA_1335800,disrupted,1,28708996
PBANKA_1336300,disrupted,1,28708996
PBANKA_1336500,disrupted,1,28708996
PBANKA_1336600,disrupted,1,28708996
PBANKA_1336900,disrupted,1,28708996
PBANKA_1337000,disrupted,1,28708996
PBANKA_1337100,disrupted,1,28708996
PBANKA_1337200,disrupted,1,28708996
PBANKA_1337300,disrupted,1,28708996
PBANKA_1337400,disrupted,1,28708996
PBANKA_1337600,disrupted,1,28708996
PBANKA_1338100,disrupted,1,28708996
PBANKA_1338200,disrupted,1,28708996
PBANKA_1338300,disrupted,1,28708996
PBANKA_1338400,disrupted,1,28708996
PBANKA_1338700,disrupted,1,28708996
PBANKA_1338800,disrupted,1,28708996
PBANKA_1338900,disrupted,1,28708996
PBANKA_1339300,disrupted,1,28708996
PBANKA_1339500,disrupted,1,28708996
PBANKA_1339900,disrupted,1,28708996
PBANKA_1340000,disrupted,1,28708996
PBANKA_1340100,disrupted,1,28708996
PBANKA_1340200,disrupted,1,28708996
PBANKA_1340400,disrupted,1,28708996
PBANKA_1340500,disrupted,1,28708996
PBANKA_1341000,disrupted,1,28708996
PBANKA_1341200,disrupted,1,28708996
PBANKA_1341500,disrupted,1,28708996
PBANKA_1341600,disrupted,1,28708996
PBANKA_1341800,disrupted,1,28708996
PBANKA_1342300,disrupted,1,28708996
PBANKA_1342400,disrupted,1,28708996
PBANKA_1342500,disrupted,1,28708996
PBANKA_1342800,disrupted,1,28708996
PBANKA_1343000,disrupted,1,28708996
PBANKA_1343400,disrupted,1,28708996
PBANKA_1343500,disrupted,1,28708996
PBANKA_1343600,disrupted,1,28708996
PBANKA_1343800,disrupted,1,28708996
PBANKA_1344000,disrupted,1,28708996
PBANKA_1344200,disrupted,1,28708996
PBANKA_1344300,disrupted,1,28708996
PBANKA_1344500,disrupted,1,28708996
PBANKA_1344900,disrupted,1,28708996
PBANKA_1345400,disrupted,1,28708996
PBANKA_1345600,disrupted,1,28708996
PBANKA_1345700,disrupted,1,28708996
PBANKA_1345800,disrupted,1,28708996
PBANKA_1346000,disrupted,1,28708996
PBANKA_1346200,disrupted,1,28708996
PBANKA_1346300,disrupted,1,28708996
PBANKA_1346400,disrupted,1,28708996
PBANKA_1346500,disrupted,1,28708996
PBANKA_1346600,disrupted,1,28708996
PBANKA_1346700,disrupted,1,28708996
PBANKA_1346800,disrupted,1,28708996
PBANKA_1347000,disrupted,1,28708996
PBANKA_1347200,disrupted,1,28708996
PBANKA_1347800,disrupted,1,28708996
PBANKA_1347900,disrupted,1,28708996
PBANKA_1348000,disrupted,1,28708996
PBANKA_1348100,disrupted,1,28708996
PBANKA_1348200,disrupted,1,28708996
PBANKA_1348300,disrupted,1,28708996
PBANKA_1348400,disrupted,1,28708996
PBANKA_1349000,disrupted,1,Not published (yet)
PBANKA_1349100,disrupted,1,Not published (yet)
PBANKA_1349200,disrupted,1,Not published (yet)
PBANKA_1349400,disrupted,1,28708996
PBANKA_1349500,disrupted,1,28708996
PBANKA_1349700,disrupted,1,28708996
PBANKA_1349800,disrupted,1,28708996
PBANKA_1349900,disrupted,1,28708996
PBANKA_1350400,disrupted,1,28708996
PBANKA_1350600,disrupted,1,28708996
PBANKA_1350700,disrupted,1,28708996
PBANKA_1350800,disrupted,1,28708996
PBANKA_1350900,disrupted,1,28708996
PBANKA_1351100,disrupted,1,28708996
PBANKA_1351200,disrupted,1,28708996
PBANKA_1351500,disrupted,1,28708996
PBANKA_1351800,disrupted,1,28708996
PBANKA_1351900,disrupted,1,28708996
PBANKA_1352000,disrupted,1,28708996
PBANKA_1352100,disrupted,1,28708996
PBANKA_1352400,disrupted,1,28708996
PBANKA_1352500,disrupted,1,28708996
PBANKA_1352600,disrupted,1,28708996
PBANKA_1353300,disrupted,1,28708996
PBANKA_1353500,disrupted,1,28708996
PBANKA_1354000,disrupted,1,28708996
PBANKA_1354100,disrupted,1,28708996
PBANKA_1354400,disrupted,1,28708996
PBANKA_1354600,disrupted,1,28708996
PBANKA_1354700,disrupted,1,28708996
PBANKA_1355100,disrupted,1,28708996
PBANKA_1355200,disrupted,1,28708996
PBANKA_1355700,disrupted,1,28708996
PBANKA_1355800,disrupted,1,28708996
PBANKA_1355900,disrupted,1,28708996
PBANKA_1356100,disrupted,1,28708996
PBANKA_1356200,disrupted,1,28708996
PBANKA_1356300,disrupted,1,28708996
PBANKA_1356400,disrupted,1,28708996
PBANKA_1356600,disrupted,1,28708996
PBANKA_1356900,disrupted,1,28708996
PBANKA_1357200,disrupted,1,28708996
PBANKA_1357400,disrupted,1,28708996
PBANKA_1357500,disrupted,1,28708996
PBANKA_1357700,disrupted,1,28708996
PBANKA_1357800,disrupted,1,28708996
PBANKA_1357900,disrupted,1,28708996
PBANKA_1358000,disrupted,1,28708996
PBANKA_1358100,disrupted,1,28708996
PBANKA_1358200,disrupted,1,28708996
PBANKA_1358300,disrupted,1,28708996
PBANKA_1358400,disrupted,1,28708996
PBANKA_1358600,disrupted,1,28708996
PBANKA_1358700,disrupted,1,28708996
PBANKA_1358800,disrupted,1,28708996
PBANKA_1358900,disrupted,1,28708996
PBANKA_1359000,disrupted,1,28708996
PBANKA_1359100,disrupted,1,28708996
PBANKA_1359200,disrupted,1,28708996
PBANKA_1359400,disrupted,1,28708996
PBANKA_1359600,disrupted,1,28708996
PBANKA_1359700,disrupted,1,28708996
PBANKA_1360000,disrupted,1,28708996
PBANKA_1360300,disrupted,1,28708996
PBANKA_1360400,disrupted,1,28708996
PBANKA_1360500,disrupted,1,28708996
PBANKA_1361100,disrupted,1,28708996
PBANKA_1361500,disrupted,1,28708996
PBANKA_1361800,disrupted,1,28708996
PBANKA_1361900,disrupted,1,28708996
PBANKA_1362000,disrupted,1,28708996
PBANKA_1362100,disrupted,1,28708996
PBANKA_1362300,disrupted,1,28708996
PBANKA_1362600,disrupted,1,28708996
PBANKA_1362700,disrupted,1,28708996
PBANKA_1363200,disrupted,1,28708996
PBANKA_1363300,disrupted,1,28708996
PBANKA_1363700,disrupted,1,28708996
PBANKA_1364100,disrupted,1,28708996
PBANKA_1364400,disrupted,1,28708996
PBANKA_1364800,disrupted,1,28708996
PBANKA_1365400,disrupted,1,28708996
PBANKA_1400051,disrupted,1,28708996
PBANKA_1400071,disrupted,1,28708996
PBANKA_1400100,disrupted,1,28708996
PBANKA_1400200,disrupted,1,28708996
PBANKA_1400400,disrupted,1,28708996
PBANKA_1400600,disrupted,1,28708996
PBANKA_1400700,disrupted,1,28708996
PBANKA_1401200,disrupted,1,28708996
PBANKA_1401300,disrupted,1,28708996
PBANKA_1401400,disrupted,1,28708996
PBANKA_1401600,disrupted,1,28708996
PBANKA_1401700,disrupted,1,28708996
PBANKA_1402100,disrupted,1,28708996
PBANKA_1402200,disrupted,1,28708996
PBANKA_1402400,disrupted,1,28708996
PBANKA_1402500,disrupted,1,28708996
PBANKA_1402600,disrupted,1,28708996
PBANKA_1402700,disrupted,1,28708996
PBANKA_1403100,disrupted,1,28708996
PBANKA_1403200,disrupted,1,28708996
PBANKA_1403300,disrupted,1,28708996
PBANKA_1403400,disrupted,1,28708996
PBANKA_1403500,disrupted,1,28708996
PBANKA_1403700,disrupted,1,28708996
PBANKA_1403900,disrupted,1,28708996
PBANKA_1404000,disrupted,1,28708996
PBANKA_1404100,disrupted,1,28708996
PBANKA_1404300,disrupted,1,28708996
PBANKA_1404400,disrupted,1,28708996
PBANKA_1404500,disrupted,1,28708996
PBANKA_1404600,disrupted,1,28708996
PBANKA_1404700,disrupted,1,28708996
PBANKA_1404800,disrupted,1,28708996
PBANKA_1404900,disrupted,1,28708996
PBANKA_1405000,disrupted,1,28708996
PBANKA_1405100,disrupted,1,28708996
PBANKA_1405200,disrupted,1,28708996
PBANKA_1405300,disrupted,1,28708996
PBANKA_1405400,disrupted,1,28708996
PBANKA_1405500,disrupted,1,28708996
PBANKA_1405600,disrupted,1,28708996
PBANKA_1405700,disrupted,1,28708996
PBANKA_1405800,disrupted,1,28708996
PBANKA_1406100,disrupted,1,28708996
PBANKA_1406600,disrupted,1,28708996
PBANKA_1406700,disrupted,1,28708996
PBANKA_1406800,disrupted,1,28708996
PBANKA_1406900,disrupted,1,28708996
PBANKA_1407000,disrupted,1,28708996
PBANKA_1407800,disrupted,1,28708996
PBANKA_1407900,disrupted,1,28708996
PBANKA_1408000,disrupted,1,28708996
PBANKA_1408100,disrupted,1,28708996
PBANKA_1408200,disrupted,1,28708996
PBANKA_1408300,disrupted,1,28708996
PBANKA_1408400,disrupted,1,28708996
PBANKA_1408600,disrupted,1,28708996
PBANKA_1408900,disrupted,1,28708996
PBANKA_1409000,disrupted,1,28708996
PBANKA_1409100,disrupted,1,28708996
PBANKA_1409200,disrupted,1,28708996
PBANKA_1409400,disrupted,1,28708996
PBANKA_1409500,disrupted,1,28708996
PBANKA_1409600,disrupted,1,28708996
PBANKA_1409700,disrupted,1,28708996
PBANKA_1409800,disrupted,1,28708996
PBANKA_1409900,disrupted,1,28708996
PBANKA_1410000,disrupted,1,28708996
PBANKA_1410100,disrupted,1,28708996
PBANKA_1410200,disrupted,1,28708996
PBANKA_1410300,disrupted,1,28708996
PBANKA_1410400,disrupted,1,28708996
PBANKA_1410500,disrupted,1,28708996
PBANKA_1410600,disrupted,1,28708996
PBANKA_1410700,disrupted,1,28708996
PBANKA_1410900,disrupted,1,28708996
PBANKA_1411100,disrupted,1,28708996
PBANKA_1411200,disrupted,1,28708996
PBANKA_1411300,disrupted,1,28708996
PBANKA_1411800,disrupted,1,28708996
PBANKA_1412000,disrupted,1,28708996
PBANKA_1412300,disrupted,1,28708996
PBANKA_1412400,disrupted,1,28708996
PBANKA_1412500,disrupted,1,28708996
PBANKA_1413000,disrupted,1,28708996
PBANKA_1413100,disrupted,1,28708996
PBANKA_1413300,disrupted,1,28708996
PBANKA_1413400,disrupted,1,28708996
PBANKA_1413500,disrupted,1,28708996
PBANKA_1413600,disrupted,1,28708996
PBANKA_1413800,disrupted,1,28708996
PBANKA_1414400,disrupted,1,28708996
PBANKA_1414500,disrupted,1,28708996
PBANKA_1414600,disrupted,1,28708996
PBANKA_1414700,disrupted,1,28708996
PBANKA_1415100,disrupted,1,28708996
PBANKA_1415300,disrupted,1,28708996
PBANKA_1415400,disrupted,1,28708996
PBANKA_1415600,disrupted,1,28708996
PBANKA_1415900,disrupted,1,28708996
PBANKA_1416400,disrupted,1,28708996
PBANKA_1416600,disrupted,1,28708996
PBANKA_1417000,disrupted,1,28708996
PBANKA_1417300,disrupted,1,28708996
PBANKA_1417800,disrupted,1,28708996
PBANKA_1417900,disrupted,1,28708996
PBANKA_1418000,disrupted,1,28708996
PBANKA_1418100,disrupted,1,28708996
PBANKA_1418400,disrupted,1,28708996
PBANKA_1418500,disrupted,1,28708996
PBANKA_1418600,disrupted,1,28708996
PBANKA_1419100,disrupted,1,28708996
PBANKA_1419300,disrupted,1,28708996
PBANKA_1419700,disrupted,1,28708996
PBANKA_1419800,disrupted,1,28708996
PBANKA_1420000,disrupted,1,28708996
PBANKA_1420200,disrupted,1,28708996
PBANKA_1420300,disrupted,1,28708996
PBANKA_1420400,disrupted,1,28708996
PBANKA_1420500,disrupted,1,28708996
PBANKA_1420600,disrupted,1,28708996
PBANKA_1420800,disrupted,1,28708996
PBANKA_1420900,disrupted,1,28708996
PBANKA_1421100,disrupted,1,28708996
PBANKA_1421200,disrupted,1,28708996
PBANKA_1421500,disrupted,1,28708996
PBANKA_1421600,disrupted,1,28708996
PBANKA_1421700,disrupted,1,Not published (yet)
PBANKA_1421900,disrupted,1,28708996
PBANKA_1422100,disrupted,1,28708996
PBANKA_1422200,disrupted,1,28708996
PBANKA_1422400,disrupted,1,28708996
PBANKA_1422700,disrupted,1,28708996
PBANKA_1423100,disrupted,1,28708996
PBANKA_1423400,disrupted,1,28708996
PBANKA_1423600,disrupted,1,28708996
PBANKA_1423700,disrupted,1,28708996
PBANKA_1423800,disrupted,1,28708996
PBANKA_1424200,disrupted,1,28708996
PBANKA_1425100,disrupted,1,28708996
PBANKA_1425200,disrupted,1,28708996
PBANKA_1425300,disrupted,1,28708996
PBANKA_1425400,disrupted,1,28708996
PBANKA_1425700,disrupted,1,28708996
PBANKA_1425800,disrupted,1,28708996
PBANKA_1425900,disrupted,1,28708996
PBANKA_1426000,disrupted,1,28708996
PBANKA_1426100,disrupted,1,28708996
PBANKA_1426200,disrupted,1,28708996
PBANKA_1426300,disrupted,1,28708996
PBANKA_1426400,disrupted,1,28708996
PBANKA_1426500,disrupted,1,28708996
PBANKA_1426700,disrupted,1,28708996
PBANKA_1426900,disrupted,1,28708996
PBANKA_1427000,disrupted,1,28708996
PBANKA_1427100,disrupted,1,28708996
PBANKA_1427200,disrupted,1,28708996
PBANKA_1427500,disrupted,1,28708996
PBANKA_1427800,disrupted,1,28708996
PBANKA_1427900,disrupted,1,28708996
PBANKA_1428100,disrupted,1,28708996
PBANKA_1428400,disrupted,1,28708996
PBANKA_1428800,disrupted,1,28708996
PBANKA_1428900,disrupted,1,28708996
PBANKA_1429200,disrupted,1,28708996
PBANKA_1429300,disrupted,1,28708996
PBANKA_1429600,disrupted,1,28708996
PBANKA_1429700,disrupted,1,28708996
PBANKA_1429900,disrupted,1,28708996
PBANKA_1430300,disrupted,1,28708996
PBANKA_1430400,disrupted,1,28708996
PBANKA_1430600,disrupted,1,28708996
PBANKA_1430700,disrupted,1,28708996
PBANKA_1430800,disrupted,1,28708996
PBANKA_1430900,disrupted,1,28708996
PBANKA_1431000,disrupted,1,28708996
PBANKA_1431100,disrupted,1,28708996
PBANKA_1431200,disrupted,1,28708996
PBANKA_1431400,disrupted,1,28708996
PBANKA_1431500,disrupted,1,28708996
PBANKA_1431600,disrupted,1,28708996
PBANKA_1431700,disrupted,1,28708996
PBANKA_1432000,disrupted,1,28708996
PBANKA_1432500,disrupted,1,28708996
PBANKA_1432700,disrupted,1,28708996
PBANKA_1432900,disrupted,1,28708996
PBANKA_1433100,disrupted,1,28708996
PBANKA_1433200,disrupted,1,28708996
PBANKA_1433300,disrupted,1,28708996
PBANKA_1433500,disrupted,1,28708996
PBANKA_1433600,disrupted,1,28708996
PBANKA_1433800,disrupted,1,28708996
PBANKA_1434000,disrupted,1,28708996
PBANKA_1434200,disrupted,1,28708996
PBANKA_1434300,disrupted,1,28708996
PBANKA_1434400,disrupted,1,28708996
PBANKA_1434700,disrupted,1,28708996
PBANKA_1434800,disrupted,1,28708996
PBANKA_1435000,disrupted,1,28708996
PBANKA_1435200,disrupted,1,28708996
PBANKA_1435300,disrupted,1,28708996
PBANKA_1435400,disrupted,1,28708996
PBANKA_1435600,disrupted,1,28708996
PBANKA_1435900,disrupted,1,28708996
PBANKA_1436100,disrupted,1,28708996
PBANKA_1436200,disrupted,1,28708996
PBANKA_1436300,disrupted,1,28708996
PBANKA_1436600,disrupted,1,28708996
PBANKA_1436800,disrupted,1,28708996
PBANKA_1436900,disrupted,1,28708996
PBANKA_1437000,disrupted,1,28708996
PBANKA_1437300,disrupted,1,28708996
PBANKA_1437500,disrupted,1,28708996
PBANKA_1437800,disrupted,1,28708996
PBANKA_1438300,disrupted,1,28708996
PBANKA_1438600,disrupted,1,28708996
PBANKA_1438700,disrupted,1,28708996
PBANKA_1438800,disrupted,1,28708996
PBANKA_1438900,disrupted,1,28708996
PBANKA_1439100,disrupted,1,28708996
PBANKA_1439200,disrupted,1,28708996
PBANKA_1439500,disrupted,1,28708996
PBANKA_1440000,disrupted,1,28708996
PBANKA_1440100,disrupted,1,28708996
PBANKA_1440400,disrupted,1,28708996
PBANKA_1440600,disrupted,1,28708996
PBANKA_1440700,disrupted,1,28708996
PBANKA_1441000,disrupted,1,28708996
PBANKA_1441100,disrupted,1,28708996
PBANKA_1441400,disrupted,1,28708996
PBANKA_1441500,disrupted,1,28708996
PBANKA_1441600,disrupted,1,28708996
PBANKA_1441700,disrupted,1,28708996
PBANKA_1441900,disrupted,1,28708996
PBANKA_1442000,disrupted,1,28708996
PBANKA_1442100,disrupted,1,28708996
PBANKA_1442200,disrupted,1,28708996
PBANKA_1442400,disrupted,1,28708996
PBANKA_1442500,disrupted,1,28708996
PBANKA_1442600,disrupted,1,28708996
PBANKA_1442800,disrupted,1,28708996
PBANKA_1442900,disrupted,1,28708996
PBANKA_1443000,disrupted,1,28708996
PBANKA_1443100,disrupted,1,28708996
PBANKA_1443200,disrupted,1,28708996
PBANKA_1443300,disrupted,1,28708996
PBANKA_1443600,disrupted,1,28708996
PBANKA_1443700,disrupted,1,28708996
PBANKA_1443800,disrupted,1,28708996
PBANKA_1444000,disrupted,1,28708996
PBANKA_1444100,disrupted,1,28708996
PBANKA_1444600,disrupted,1,28708996
PBANKA_1444800,disrupted,1,28708996
PBANKA_1444900,disrupted,1,28708996
PBANKA_1445200,disrupted,1,28708996
PBANKA_1445300,disrupted,1,28708996
PBANKA_1445400,disrupted,1,28708996
PBANKA_1445600,disrupted,1,28708996
PBANKA_1445700,disrupted,1,28708996
PBANKA_1445800,disrupted,1,28708996
PBANKA_1445900,disrupted,1,28708996
PBANKA_1446000,disrupted,1,28708996
PBANKA_1446100,disrupted,1,28708996
PBANKA_1446300,disrupted,1,28708996
PBANKA_1446800,disrupted,1,28708996
PBANKA_1446900,disrupted,1,28708996
PBANKA_1447100,disrupted,1,28708996
PBANKA_1447200,disrupted,1,28708996
PBANKA_1447400,disrupted,1,28708996
PBANKA_1447600,disrupted,1,28708996
PBANKA_1447700,disrupted,1,28708996
PBANKA_1447800,disrupted,1,28708996
PBANKA_1447900,disrupted,1,28708996
PBANKA_1448000,disrupted,1,28708996
PBANKA_1448200,disrupted,1,28708996
PBANKA_1448500,disrupted,1,28708996
PBANKA_1448900,disrupted,1,28708996
PBANKA_1449000,disrupted,1,28708996
PBANKA_1449400,disrupted,1,28708996
PBANKA_1449800,disrupted,1,28708996
PBANKA_1450000,disrupted,1,28708996
PBANKA_1450100,disrupted,1,28708996
PBANKA_1450300,disrupted,1,28708996
PBANKA_1450500,disrupted,1,28708996
PBANKA_1450600,disrupted,1,28708996
PBANKA_1450700,disrupted,1,28708996
PBANKA_1451200,disrupted,1,28708996
PBANKA_1451700,disrupted,1,28708996
PBANKA_1451800,disrupted,1,28708996
